Kinderkrippe Sonnhalde,47.3517302,7.9125828
Chinderhus Rosengarten,47.219589,8.998317
Chinderhuus Wirbelwind,47.4536324,8.4375849
Chinderhort Appenzell,47.3322985,9.4130897
Kinderkrippe Schlössli,47.4242335,9.3687217
Kita am Wasser,47.3919446,8.5282766
Kindertagesstätte Delfin,47.2035965,7.4218794
Chinderhuus Hedingen,47.2933811,8.4495795
Kindertagesstätte Meljuk,47.3001208,8.8494983
Kindertagesstätte Villa Doldenhof,47.6522771,9.1743941
Kinderkrippe Esslinäscht,47.2881353,8.7103003
Kita Paradiesli,47.1395331,8.1312805
Chinderinsle Barabu,47.3274022,8.4687593
Kindertagesstätte kitaRo,47.2394849,7.8261903
Kindertagesstätte Menziken,47.2390817,8.1845813
Kinderkrippe Tripiti,46.8336718,9.4511011
Kinderkrippe Beluga,47.351441,8.7262347
Chinderhuus Goldiland,47.4899584,8.2904237
Chäferfäscht GmbH,47.5015264,8.7322298
Kinderkrippe Calimero,47.6581268,9.1300448
Chinderstube Ziegelfeld,47.3521429,7.8994836
Kinderkrippe Schatzkiste,47.3595302,8.7108325
Kita Mariakäfer 1 AG,47.4147202,8.5424847
Kita Mariakäfer 3 GmbH,47.4109197,8.5962844
Kita Mariakäfer 2 GmbH,47.4144319,8.5263778
Chäferstube und Wunderwelt,47.4198762,8.3616624
Kita Iisbär,47.1672045,7.427154
KiTa Pepe,47.1386552,7.3744714
Kita Dängelibänz,46.9543928,7.4324974
Kita Loryplatz,46.9444211,7.4228081
Kita Bachmätteli,46.9401523,7.3910764
Kita Bitzius,46.9515747,7.4670741
Kita Dählhölzli,46.940366,7.4489326
Kita Rappard,46.9368683,7.4177649
Kita Kirchenfeld,46.9405125,7.4544848
Kita Spittel,46.9485281,7.4393943
Kita Tiefenau,46.9747212,7.4531538
Kita Stöckacher,46.943068,7.4030868
Kita Tandem Stauffacher 1,47.3740937,8.5314777
Kita Tandem Binz 1,47.3653485,8.5136196
Kita Tandem Stauffacher 2,47.3725044,8.5246483
Kita Tandem Binz 2,47.3651707,8.5151296
Kita Tandem Binz 3,47.3659134,8.5143413
Kita Tandem Stampfenbach,47.3871948,8.5385645
Kita Freihofstrasse,47.2753665,8.5765252
Kinderkrippe Bingolino Oberwil,47.5107217,7.5557566
Tagesheim Wägwyser Holbeinstrasse,47.5526726,7.5843448
Kindertagesstätte Wägwyser Birmenstorf,47.459801,8.2504185
Tagesheim Wägwyser Holeestrasse,47.5453501,7.5706033
Kindertagesstätte Wägwyser Windisch,47.476889,8.2276703
Kindertagesstätte Neuenhof Wägwyser,47.4525542,8.3202699
Kindervilla Abraxas,47.3717149,8.5124267
Kinderkrippe Schnäggehüsli,47.0655423,8.3115261
Kinderkrippe Sennhof,47.352538,8.4407738
Kita Spielchischte Berg,47.5846691,9.1777538
Kita Sonneblueme,47.2947596,7.9421533
Feusi Preschool,46.9335129,7.5076536
Kita Riedtli,47.3877886,8.5453441
Kita Bethanien Fluntern,47.3797877,8.5560638
Kita Bethanien Kalkbreite,47.3777799,8.5113127
Kita Bethanien Altstetten,47.3836214,8.4927051
Kita Bethanien Oerlikon,47.4069138,8.5535986
Kinderkrippe Biene Maya,47.4129033,8.515772
Kinderkrippe Bambola,47.4095988,8.541875
Kinderkrippe Bambina,47.4245333,8.5235224
Kinderkrippe Beba,47.4144686,8.5452756
Kita Schatztrue,47.6618905,8.8609594
Kita Sunneberg,47.4846054,8.7602023
Kita Etzberg,47.4914147,8.7609953
Chinderhuus Wohlen,46.9669255,7.379489
Kita Zouberhuet,46.8911502,7.3135727
KiTa Avalon,47.3905241,8.6722578
Kita Chrabelschloss II,47.4028286,8.496331
KiTa Chrabelschloss I,47.4056405,8.4868472
Kita Lovely Kids,47.4008269,8.0072345
Kita Lovely Kids,47.4553294,8.3854517
Trägerverein Kinderhut,47.1874756,7.7025131
Kita Röseligarte,46.9658798,7.4422456
Kita Tubechnopf,47.1839842,9.4445108
Schülerhort Purzelbaum,47.1839246,9.4452106
Kinderkrippe Wirbelwind,47.0562685,8.5424151
Chindervilla Niederurnen,47.1219234,9.0591049
Kinderkrippe Teddybär,47.3955554,8.4445237
Kita Regenbogen,47.3870729,8.5231174
myKita,47.3611249,8.5208818
Strampolino Kriens,47.0283278,8.2983964
Strampolino Mellingen,47.4124158,8.2676591
Strampolino Kloten,47.4492748,8.5899712
Strampolino Emmen,47.0907483,8.3114492
Strampolino Bremgarten,47.3436797,8.3436164
Kindertagesstätte Zwärgehuus ,47.4565242,7.8085926
Triangel Kinderkrippe,47.4331072,9.3789651
Kinderkrippe Buntspecht,47.0931685,8.3672411
Kinderkrippe Löwenzahn,47.3695947,8.4559634
Kindertagesstätte Zaubercheschte,47.1186546,8.3482754
Kindertagesstätte Wydäcker,47.370115,8.4932324
Royal Kids Club,47.2031264,7.5454004
Kita Lelamela,47.24286,8.6436051
Kita Lüchtturm,46.7763332,7.5738129
Kita Grendolin Worb,46.9303002,7.5630757
Kita Grendolin Münsingen,46.873487,7.5623156
KidsPlus,47.3378313,9.5825033
Kinderkrippe Frida,47.3766714,8.5099548
Kinderkrippe Sunneschyn,47.2217726,7.5098297
KiBiZ Kinder Bildungs Zentrum,47.3817976,8.4885105
Kita Zauberschiff,47.3614798,8.1057937
KiTa Lummerland STANS,46.9680205,8.3508631
KiTa Lummerland BUOCHS,46.9761036,8.4189376
Kinderkrippe Wirbelwind ,47.5628884,8.6827056
Kinderkrippe Ameisenburg,47.336317,8.5303557
Spielhuus Krebsbach,47.6977913,8.6428024
Kita Sunneland,47.2735133,8.4410356
KITAHAUSVIVA,47.189101,7.5884664
Kinderkrippe "Villa Kunterbunt",47.5178482,9.2590427
Kita Child Care Corner Rapperswil,47.2280838,8.8245377
Kita Child Care Corner Jona,47.2311766,8.8486817
Kita Child Care Corner Winterthur,47.499727,8.7282305
Kindertagesstätte Centralpark,47.0442182,8.3133242
Kita Eichhörnli,47.0464456,8.2995027
Kita Seeburg,47.0517775,8.3385467
Chinderhus Fuchsloch,47.1421871,8.5110901
Chinderhus Frauensteinmatt,47.1622477,8.5144833
Chinderhus Zugerbergstrasse,47.1639839,8.5158662
PLAYground education,47.3778108,8.5256834
KiTa PLUS - Kita Seon GmbH,47.3526787,8.1581876
Verein Kita-Rohrdorf Villa Kunterbunt,47.4208283,8.3068127
Verein Kita-Rohrdorf Villa Langstrumpf,47.4251058,8.3161327
Kita Kidsplus Erlenbach,47.3031112,8.5918037
Kita Kidsplus Zollikerberg,47.3450669,8.5934653
small Foot Luzern Maihof,47.0642359,8.310774
small Foot Kriens,47.0337622,8.2763531
small Foot Aarau,47.3894424,8.0405161
small Foot Emmenbrücke,47.0737232,8.2771881
small Foot Ruswil,47.0829735,8.1245092
small Foot Sins 1,47.1871928,8.3967978
small Foot Sursee,47.1780484,8.1103281
small Foot Rothrist,47.2982263,7.8700761
small Foot Baar Spatzennest 1,47.1981368,8.5238791
small Foot Baar Spatzennest 2,47.1995092,8.5327182
small Foot LUKS,47.0573183,8.2902394
small Foot Dagmersellen,47.2133138,7.9870775
small Foot Emmen-Feldbreite,47.0938162,8.308272
small Foot Hochdorf,47.1695956,8.2906935
small Foot Schötz,47.1673441,7.9897012
small Foot Sins 2,47.1912041,8.3968696
small Foot Baar Spatzennest 1 plus,47.1978043,8.5238459
small Foot Malters,47.0407908,8.1830086
small Foot Luzern Würzenbach,47.0569097,8.3493606
small Foot Baden,47.4637813,8.2876157
small Foot Altbüron,47.1812832,7.877868
Kita Matahari,46.9416731,7.4527646
Kita Matahari,46.9364204,7.4316593
Kita Spielblock,47.485687,8.7292922
Kita Spielberg,47.4967495,8.7119921
Kinderkrippe Müslihuus,47.3078786,8.7182415
Kita Swisscolino,46.981125,7.458242
Kita Mutzli,46.9283269,7.5387665
Kita Aare,46.76494,7.611067
Kita Schwäbis,46.7654569,7.620049
Kita Bucher Areal,47.0597079,7.6265553
Kita Seftigen,46.7885679,7.5375268
Kita Selve Areal,46.7611964,7.6235952
Kita Alte Ziegelei,47.0767842,7.3069297
Kita Schüpfen,47.0404508,7.3784987
Chinderhus Hindelbank,47.047706,7.5434617
Chinderhus Alchenflüh und Umgebung,47.084867,7.5752842
Kita Schorenhof,46.7277084,7.6166129
Kita Jardin du Paradis,47.14651,7.2647807
Kindertagesstätte Vita,47.2827834,8.7616837
Kita Sunnämeijä,46.4579545,8.2187071
s'2. Dihei,47.3731429,8.6408962
Kita SalZH, Büelwiesenweg,47.4843082,8.7641613
Kita SalZH, Tellstrasse,47.50489,8.7217714
Kita SalZH, Espenstrasse,47.5073926,8.6803463
The Apple Tree,47.3070316,8.5892565
Kita Yeladim,46.9391102,7.438672
Mukita musische Kindertagesstätte,47.377135,8.5091918
Kita am Park,47.5036892,8.7652698
Kita Chinderwelt Niederteufen,47.3958715,9.3657196
Kita Chinderwelt Speicher,47.4074642,9.4524819
KITA Chinderwelt Gais,47.3575112,9.4477822
Kita TigerEnte,47.3226455,8.7986436
Tagesheim für Kinder Ziegelmatte,47.2142468,7.5315088
Kinderclub Jojo,47.5038482,8.801142
Hort PLUS Wollerau,47.1963798,8.7207028
ABC Learning Tree,47.1975655,8.7138556
Kita Nanuq,47.0138134,7.3729265
Kita Fägnäscht,46.8605241,9.5363746
Kita Kiddi 1,47.3688412,8.4926482
Kita Kiddi 2,47.3791429,8.4915968
Kita Kiddi 3,47.3709147,8.5088287
Kita Kiddi 4 nature,47.4019662,8.4952275
Kita Kiddi 5,47.3443532,8.4810274
Kita Kiddi 6,47.3685431,8.500841
mixmax Kita Schönegg,46.9334162,7.441653
Kinderhaus Rütschlibach,47.3325052,8.5157628
Kinderkrippe Zaubergarten,47.3968571,8.128504
Kindergarten Chäferberg,47.4031649,8.5682001
Kita Schatztruhe,47.1469422,8.4313348
Paradies Kindertagesstätte,47.0128376,8.6510142
Paradies Kita Andermatt,46.6352952,8.595565
Chinderhus Teddybär ,47.3692021,8.5132207
Chinderhuus Biberburg,47.5567535,8.7646372
KiTa z’Chörbli,46.9471311,9.5714758
Kinderhaus Imago Dübendorf,47.3949987,8.6007207
Kinderhaus Imago Baar,47.194999,8.5196193
Kinderkrippe Heckenrose,47.5056433,8.7105723
Chinderchrippe Schlitzohr,47.5490386,8.792781
KinderOase,47.4422656,8.3628874
Kindertagesheim Rotchäppli,47.5152318,7.6853636
Little Learners Daycare/Kita,47.3580311,8.5878552
KiTa Gwundertrucke,47.5012718,8.5965526
Villa Kunterbunt,46.853179,9.5215442
Kindertagesstätte Spatzennest,47.5629352,7.5763604
KiTa PekiLand,47.2600178,8.3728007
Chinderhuus Hochstrasse,47.7077909,8.637648
Chinderhuus Frühling,47.6956282,8.5735303
Chinderhuus Dorf,47.7235368,8.6639421
kita rössli,47.5604678,8.9047824
Kita Sternhuus,47.0543389,8.3445653
Sunshine Kinderkrippen,47.3693562,8.5650209
Kita Perlä,47.2718511,8.7245377
Schülerhort Gadretsch,47.1207282,9.4913522
Kita làpurzel,46.9394425,7.4506364
Kinderkrippe Nidelbad,47.3039614,8.5491601
Kindertagesstätte Zwergenland,47.4378889,9.4040653
Kita Kleiner Prinz – Petit Prince,47.5688733,7.5738362
Chinderchrippe Hoi Gömper,47.4721725,8.3056728
Ise Bähnli Vor-Chindergarte,47.4750274,8.305797
Kita Chnopftruckli,47.5776214,8.2588121
Children's World Cham,47.190916,8.4563762
Children's World Baden, Nido,47.478535,8.3084686
Children's World Zug,47.1747294,8.5141545
Kita Zauberlehrling,47.4175438,9.3808331
Kita Chinderland,46.9306992,7.4295329
Kita Mirabu,47.0230629,7.5015061
Kita Zibalu,47.0239712,7.5030981
Double Decker Bilingual PreSchool,47.3177269,8.5829526
KinderOase Gerlafingen,47.1703992,7.5752506
KiPa  Kindertagesstätte von Eawag und Empa,47.4048301,8.6096666
Elements4kids,47.4193392,8.3746776
Chinderhuus Trampi,47.5210568,7.6868245
Krippe Schiguna Ackersteinstrasse,47.3996789,8.5023626
Krippe Schiguna Tobeleggweg,47.3976869,8.5014459
Krippe Schiguna Kronenwiese,47.3879772,8.5365084
Kinderparadies «The 7 Bears»,47.3642124,8.5546782
Hort Ramba-Zamba,47.3466352,8.7075514
Villa Blau,47.3881329,8.0767246
Chinderhuus Müli,46.9973705,8.6158727
KiTs Bronschhofen,47.4745642,9.0337463
KiTs Jonschwil,47.4424914,9.0744884
KiTs Rickenbach,47.4479224,9.0496837
kiwula,47.500297,7.5565302
KiPlus Tagesfamilien,46.8923674,7.4931544
Kita Stella Luna,46.8813763,7.6212431
Tagesfamilienvermittlung Laupen,46.903513,7.2400595
tageseltern nikolai,46.0205023,7.7494615
Kindertagesstätte Hummelinäscht,46.9581613,7.4892813
Nido Borgo,46.3256952,10.0605218
Tagesheim Sunnegarte,47.492724,7.6138002
Famiglias da di,46.7971589,10.3024628
Tagesfamilien Vermittlung Sursee,47.1730743,8.1087619
Kinderkrippe Hurrlibus,47.1188266,7.9897611
KiBiZ Hofmatt,47.1619976,8.5156812
KiBiZ Stampfi,47.1781354,8.504119
KiBiZ Guthirt,47.1762347,8.5217462
KiBiZ Eichwald,47.1826338,8.5059713
KIBIZ Chriesimatt,47.1933461,8.5325308
Lo scoiattolino,45.8523588,8.9387971
Il nido dello Scoiattolo,45.8533822,8.9838141
Asilo nido Il castello dei bimbi,46.1879138,9.023226
Kinderhaus Schwamendingen,47.4062557,8.5710716
Kita In Böden,47.4180598,8.5097138
Kinderhaus Artergut,47.3659215,8.5556143
Kita Mattenhof,47.3999313,8.5936087
Kita Tièchestrasse,47.3983942,8.5263551
Kita Selnau,47.3697402,8.5306562
Kita Paradies,47.3346594,8.5268021
Kita Leutschenbach,47.4144727,8.5622462
Kita Triemlispital,47.3652451,8.5012746
Betreuungszentrum,47.3407536,8.5244253
Kita Satellit Waidspital,47.3983228,8.5181169
Kita Kieselstein,47.3730156,9.1949827
Kita Popcorn,47.4276501,8.5672217
PASITOS, Guarderia Espanola,47.3697379,8.5328011
Kindertagesstätte TuttiFrutti,47.1383666,7.2406864
Bambis Chinderland,47.3647789,8.5331069
Bambis Chinderland,47.3619055,8.533993
Kinderstube Oerlikon,47.4135067,8.5582952
Kita Niederweningen,47.5098855,8.3773099
Kinderstube Wehntal Schöfflisdorf,47.4991294,8.4130887
Kinderstube Steinmaur,47.4925244,8.4491047
The First Step Wildbachstrasse,47.3567057,8.5572781
The First Step Färberstrasse,47.361362,8.5527122
KIMI Giardino AG,47.5199879,8.5357877
KIMI Giardino Nido GmbH,47.40172,8.1770673
KIMI Giardino AG,47.4509719,8.5857379
KIMI Daleu AG,46.8545393,9.5258993
KIMI Giardino AG,47.4182744,8.625879
KIMI Central AG,47.3884733,8.5348547
KIMI Giardino AG,47.4431223,8.6211561
KIMI Giardino,47.402776,8.4468593
KIMI Reiat AG,47.7481558,8.7106807
KIMI Tower AG,47.1948873,8.5174125
KIMI Giardino AG,47.4785075,7.7360842
KIMI Giardino AG,47.5022621,8.5468241
KIMI Giardino AG,47.3205353,8.4248942
KIMI Giardino AG,47.4428815,8.6314663
KIMI Giardino AG  Standort Futura,47.3979826,8.4427196
KIMI Giardino AG,47.6387725,8.7912208
KIMI Daleu AG,46.8503416,9.5107803
KIMI Tower AG,47.1834778,8.4605784
KIMI Giardino AG,47.3882915,8.6791336
KIMI Central AG,47.3771926,8.5375968
KIMI Giardino AG,47.3373783,8.4390467
KIMI Giardino AG Standort Binningen,47.5422052,7.5758022
Pika Kinderkrippe,47.3596664,8.5321267
Alexi's Kinderkrippe GmbH,47.3633703,8.5288973
Kinderkrippe Möndli,47.4184184,8.3667357
Chinderhuus Rudolfstetten,47.3682324,8.3800589
Kinderkrippe Purzelhuus,47.3885926,8.1735081
Kita Albatros,47.3541352,8.5083901
Kinderkrippe Sunneschii,47.5764633,8.5220196
Kinderkrippe Sunneschii «Hüsli»,47.5801317,8.5150172
Kinderkrippe Zwerglihuus,47.4844364,8.7102508
Rachel's Kinderkrippe,47.3605128,8.5645951
Tageshort der Micarna SA,47.4125211,9.0652449
Globi Kinderkrippe Sonnäwinkel,47.4017314,9.301372
Globi Kinderkrippe Gossau,47.4185655,9.252082
Globi Kinderkrippe St.Gallen,47.4300477,9.3777229
Globi Kinderkrippe Otmar,47.4178466,9.3600333
Globi Kinderkrippe Oberbüren,47.4510604,9.1584788
Early Learning Academy,47.539139,7.5752897
Kindervilla Im Dorf,47.5262508,7.5753231
Kindervilla Bruderholz,47.524346,7.5812535
Kinderkrippe Häslischloss,47.5203583,7.6063371
Kinderkrippe Häslischloss,47.5200942,7.6065213
Kindertagesstätte Chliinä Chnopf,47.449436,7.8060242
Kinderkrippe Rapunzel,46.8600341,8.2274604
Kinderkrippe Burgnäschtli Rothenburg,47.0972942,8.2718399
Kita Stellina,47.1657908,8.2930994
Villa Luna - ein Haus für Kinder,47.1731708,8.1107154
TaFF Adligenswil GmbH,47.0744983,8.359232
TaFF Luzern GmbH,47.0545242,8.3563488
TaFF Wolhusen,47.0580135,8.0694759
TaFF Weggis,47.0324721,8.4362815
Kita Wirbelwind,47.4452009,9.534543
Kita Wirbelwind,47.447027,9.5442484
Chinderhuus Märlizauber,47.4940062,7.6155463
Bambi-Tagi,47.5553572,7.6196788
Kita Momo Frenkendorf,47.5021661,7.7161483
Kita Momo Möhlin,47.5526004,7.8480266
Kita Momo Rheinfelden,47.5487146,7.7754254
Tagesheim zum Wiedehopf Grienschnabel,47.566709,7.5793069
Kinderhuus zem Glugger,47.5704744,7.6316242
Chinderschloss Näfels,47.1015424,9.0650631
Zürisee-Krippe,47.2062601,8.7487015
Kindertagesstätte Villa Rainbow,47.196122,8.8557424
Chinderhuus Villa Kunterbunt,47.3873475,8.0723579
Naturkita Villa Kunterbunt,47.388151,8.0652022
Kita Fruchtzwerg Bremgarten,47.353931,8.3370795
Kita Chinderschlössli Aarburg,47.3184596,7.9069117
Kindertagesstätte Meisterschwanden,47.2957726,8.2277458
Kita Wichtelburg,47.2700657,8.329465
Kindertagesstätte Sunneschii,47.3070958,8.0545341
KIBE Region Huttwil / Tagesfamilien,47.1144809,7.8348534
Kindertagesstätte Ins,47.0069857,7.1022319
Kindertagesstätte Gampelen,47.0152087,7.0597657
Kinderhaus Langnau,46.9440809,7.7783329
Kita Wunderland,47.1640775,7.7968676
Kita Pinocchio,46.9953289,7.1449674
Kita Schnäggli - Standort Wiedlisbach,47.252057,7.6380867
Kita Schnäggli - Standort Niederbipp,47.2713164,7.685588
Montessori Kinderhaus,47.6439257,9.1800308
KiTa Schlumpfäland,47.4788775,8.9951163
Kinderkrippe Hexenburg,47.2175461,7.5440824
Kita Tubeschlag,47.2125445,7.5227144
Kindertagesstätte Goldach,47.4784163,9.4635348
Prismalino Kindertagesstätte,47.2284872,8.8207191
Kita Nepomuk,47.2412661,8.9213638
Chinderhus Rägebogä,47.4520602,9.6387472
Kinderbetreuung Tutti Frutti,47.441699,9.3963818
Kinderbetreuung Tutti Frutti,47.4318844,9.3993074
Kinderkrippe Löwenzahn,47.4326772,9.3722101
Chinderhus Rägeboge,47.4399018,9.1349531
Kinderhaus Momo,47.2097294,7.5087579
Kinderhaus Hägendorf,47.3312858,7.8465159
Kita Lommiswil,47.2302079,7.4738578
Kindertagesstätte Lilly & Lars,47.353186,7.9091199
Chinderträff Löwäpfootä,46.8599957,8.6488571
Kinderkrippe Ameisiland,47.1831946,8.4939546
Kita Schnäggehuus,47.193988,8.4551306
Kita Städtli,47.1836677,8.4655167
Kita Wölkli,47.1684204,8.553504
Kita Wölkli,47.1707781,8.5252364
Kinderkrippe Lil' Mouse House,47.1478542,8.4309297
NaturKita,47.3074008,8.5184964
Kinderkrippe Huetiberg,47.3802705,8.421828
Kinderkrippe Sunezyt,47.3892865,8.4204049
Kinderkrippe Zwergenvilla,47.3562716,8.4489583
Kinderkrippe Zauberhöhle,47.3857825,8.0557051
Kinderkrippe Am Rietpark,47.3994332,8.4437372
Kita Spitzacker,47.3850337,8.4223132
Kinderkrippe Traumstern,47.3557216,8.4491068
Kinderkrippe Oehler,47.3911636,8.0602972
Elisa Steig,47.5779175,8.5200102
Kinderkrippe Elisa Haldenweg,47.5731519,8.5227579
KibiZ Geroldswil Hort,47.4225141,8.4107592
Kita Kidsloft,47.2878224,8.6146225
Kindertagesstätte Storch,47.4055491,8.4770409
Preschool & Kindergarten,47.2858798,8.5728825
Parkside School Kita Oberrieden,47.2791187,8.5738374
Chinderhuus ZicZac,47.4328162,8.6730322
Kinderkrippe Mary Poppins,47.3465408,8.7165315
KiTa STEP-BY-STEP,47.2268903,8.676074
Hort "Kindertagesstätte KiWi",47.5238002,8.7926068
Children First Association,47.3628194,8.5638237
Kinderkrippe Blumenwiese,47.3843116,8.5514702
KiTa Storchennest,47.0698833,7.3648259
Kitapunkt,47.2103096,7.6204824
Kinderkrippe Baden,47.4696808,8.3056985
Chinderschlössli,47.4702932,8.3212644
Chinderhuus Violahof,47.5357672,7.7318645
Kindertagesstätte Eckstein,47.509438,7.617532
Kindertagesstätte kids au lac,47.1318084,7.2401704
Kita Schatzinsel,47.5356153,7.5736604
Kita Zappelchischte,47.1878092,7.7869589
Kita Calimero Tuggen,47.2032164,8.9395114
Chinderhuus Cavallino,47.4573805,9.3942529
Chinderhuus Dörfli,47.5585079,8.4995107
Chinderhuus im Werk,47.350083,8.7233141
Chinderhuus Rössli,47.4000276,8.2144656
Kita Chinderinsle zur Sonne,47.5257225,7.8141373
Kinderkrippe Zwärgliburg,47.2882692,8.537398
Trilingual Dayschool DEF,47.3855156,8.5397094
Trilingual Dayschool DEF,47.2682735,8.6495309
Trilingual Dayschool DEF,47.3824059,8.5414233
Kinderhaus Ringelrosen,47.3963143,8.529439
Kinderhaus Ringelrosen,47.3955514,8.5323614
Kinderhaus Ringelrosen,47.3963234,8.5303797
Kindertagesstätte Makena,47.1114697,7.22935
Kindertagesstätte Spillchischta,46.2895602,7.8841256
Kindertagesstätte Villa Chräuel,47.4563392,8.7753493
Kindertraum-Haus,47.2752091,8.6546579
Kindertreff Miraculix,47.1974719,8.5295143
Kita Campus,47.0543108,8.3062627
Kita Glütschbach,46.7570787,7.5774167
Kita Käferberg,47.3972334,8.5187273
Kinderbetreuung beider Basel GmbH,47.5627715,7.5778747
Kita Feldsäge,47.488056,7.7302328
Kita Summervogel Zuzwil,47.4738492,9.109884
Kita minido,47.4130313,8.4772132
Kita Windrädli,47.4121295,8.5330359
Kita Zwärgenäscht,47.1169409,7.2570131
Kita Mythenand und Tagesplatz Mythenand,47.0237288,8.6333031
Kita KIWI,46.9778835,7.4727635
Tageseltern Ittigen,46.9831348,7.4786158
Teddybär, private Kinderkrippe GmbH,47.2353242,8.7402534
Guardería Infantil Española,47.5523469,7.5786048
Kibez Tageseltern,46.9953202,7.4522782
Kita Talgutzentrum,46.9743458,7.4809487
Accueil Familial de Jour de la Sarine,46.7986654,7.147058
Tagesheim Villa Kunterbunt,47.4003919,7.6912582
Kinderkrippe Glückspilze,47.2590437,8.602414
Kindertagesstätte Meister Petz,47.4564089,8.3265155
Kinderkrippe Momo/Momolino,47.3653891,8.3771913
L'arche des enfants / D'Chinderarche,46.8104033,7.1484296
ASB Trésor,46.9201363,7.1082257
Kita Villa la Vida,46.8712128,7.5608544
Kita Tabaluga,46.9296176,7.4505124
Kita Müsliburg,46.9231325,7.4171271
Kita Piccolo,46.9258695,7.3759242
Kita Futura,46.9318411,7.4176273
Kita Lorymatte,46.8704917,7.5631889
Huggyclub,47.181861,8.8729667
Kita Chäferhuus,47.5227926,7.6991276
Kinderkrippe Rägeboge AG (Hort),47.5053901,8.5912793
Wings School,47.3625344,8.5192556
Städtische Hort- und Krippenbetriebe Looren,47.4502445,8.5783359
Kita am Weiher,47.4850493,8.691993
KiddieLand,47.3926362,8.52466
Die Gartenkrippe Tann,47.2652308,8.851096
Die Gartenkrippe Dürnten,47.2780902,8.8420952
Kinderhaus Winterthur,47.5038233,8.7319538
Kita Wyfelde,47.5665306,9.1169354
Kinderkrippe Universität Fribourg,46.8001785,7.1547168
Kita Erdmännli,47.4672163,8.3282212
Kita Little Angels,47.3718623,8.5105731
Kita Sonne,47.5068221,8.7023167
Kita Cheschtenebaum,47.5857828,8.2980492
Chinderhuus Lindenbaum,47.3704202,8.7895609
Spielhuus Schnäggli,47.4403975,9.3860832
Krippe im Dörfli Schneisingen,47.5195143,8.3633126
Kinderkrippe «Mary Poppins»,47.3296421,8.6554092
Kinderkrippe Delfin,47.3671003,8.527549
Kinderkrippe Müsliburg,47.2722186,8.4522848
Kita SmallWorld,47.3487939,7.909182
Kita SmallWorld Standort Bern,46.9500123,7.4429804
KiTa plus,47.2588883,8.8004822
Kinderkrippe Zipfelmütze,47.0514071,8.2976476
Kinderhaus Bozza - Am Stauffacher,47.3743494,8.5290859
Kinderhaus Bozza - Im Lukashof,47.3788605,8.5259697
Kinderhaus Bozza - Hürstwald,47.4137886,8.5233704
Kindertagesstätte KiTa Mühleli,47.4085146,9.065375
Kindertagesstätte Kita Murmeli,47.3285089,8.6528299
Kinderkrippe KiBA,47.3937462,8.6499849
Kita Heprolino,46.9312736,7.124545
Tagesstrukturen Chamäleon,47.4159535,8.0471089
Kita Pimbolino,47.2207163,9.515202
Kinderkrippe Erste Schrittli,47.2887075,8.5400859
Kinderkrippe Little Friends,47.4724109,8.5092824
Kinderhort Pinocchio,47.4067647,9.4647011
Kita Windredli,47.5391959,7.6270982
Kita Zwerglihuus,47.4649565,9.5742803
Kindertagesstätte Tagesheim Schnoogenäscht,47.3968582,7.5453086
kiana krippen,47.103134,8.3745698
kiana krippen,47.0998698,8.2027991
kiana krippen,47.2875704,8.6295296
kiana krippen,47.4981571,8.7342981
Kinderkrippe Bärenland,47.0481869,8.545588
Kinderkrippe Waldgeistli,47.5684894,7.5937966
Kita Trippel-Trappel,47.4042347,8.5515817
Kindertagesstätte Gwundernase,46.9520804,7.4537918
Familienergänzende Tagesstrukturen,47.4150146,8.5879584
Kita Ottilotti,46.9411694,7.4523573
